"Gene"	"Freq"
"SMARCAD1"	2
"SMARCAL1"	2
"SMARCB1"	2
"SMARCC1"	2
"SMARCD1"	2
"SMARCD2"	2
"SMARCD3"	2
"SMARCE1"	2
"SMC2L1"	2
"SMC4L1"	2
"SMCP"	2
"SMCR7"	2
"SMCR8"	2
"SMEK2"	2
"SMG6"	2
"SMG7"	2
"SMNDC1"	2
"SMO"	2
"SMOC1"	2
"SMOC2"	2
"SMOX"	2
"SMPD1"	2
"SMPD2"	2
"SMPDL3B"	2
"SMPX"	2
"SMTN"	2
"SMU1"	2
"SMUG1"	2
"SMURF2"	2
"SMYD4"	2
"SMYD5"	2
"SNAG1"	2
"SNAI1"	2
"SNAI2"	2
"SNAP25"	2
"SNAP29"	2
"SNAPAP"	2
"SNAPC1"	2
"SNAPC2"	2
"SNAPC3"	2
"SNAPC4"	2
"SNAPC5"	2
"SNCA"	2
"SNCAIP"	2
"SNCB"	2
"SNCG"	2
"SND1"	2
"SNF1LK2"	2
"SNF8"	2
"SNFT"	2
"SNIP1"	2
"SNN"	2
"SNPH"	2
"SNRP70"	2
"SNRPA1"	2
"SNRPB"	2
"SNRPB2"	2
"SNRPC"	2
"SNRPD1"	2
"SNRPD3"	2
"SNRPE"	2
"SNRPF"	2
"SNRPG"	2
"SNTA1"	2
"SNTB1"	2
"SNTB2"	2
"SNTG1"	2
"SNURF"	2
"SNW1"	2
"SNX1"	2
"SNX11"	2
"SNX12"	2
"SNX14"	2
"SNX15"	2
"SNX16"	2
"SNX17"	2
"SNX19"	2
"SNX2"	2
"SNX22"	2
"SNX24"	2
"SNX27"	2
"SNX3"	2
"SNX4"	2
"SNX5"	2
"SNX6"	2
"SNX7"	2
"SNX9"	2
"SOAT1"	2
"SOAT2"	2
"SOCS3"	2
"SOCS5"	2
"SOCS6"	2
"SOD1"	2
"SOD2"	2
"SOLH"	2
"SON"	2
"SORBS1"	2
"SORBS2"	2
"SORBS3"	2
"SORCS3"	2
"SORD"	2
"SORL1"	2
"SORT1"	2
"SOS1"	2
"SOS2"	2
"SOST"	2
"SOSTDC1"	2
"SOX1"	2
"SOX10"	2
"SOX11"	2
"SOX12"	2
"SOX14"	2
"SOX15"	2
"SOX17"	2
"SOX2"	2
"SOX21"	2
"SOX3"	2
"SOX30"	2
"SOX5"	2
"SOX7"	2
"SOX8"	2
"SOX9"	2
"SP1"	2
"SP100"	2
"SP110"	2
"SP140"	2
"SP2"	2
"SP3"	2
"SP4"	2
"SP6"	2
"SP8"	2
"SPACA3"	2
"SPACA4"	2
"SPAG1"	2
"SPAG11"	2
"SPAG16"	2
"SPAG17"	2
"SPAG4"	2
"SPAG4L"	2
"SPAG5"	2
"SPAG6"	2
"SPAG7"	2
"SPAG8"	2
"SPAG9"	2
"SPAM1"	2
"SPANXD"	2
"SPARC"	2
"SPARCL1"	2
"SPAST"	2
"SPATA1"	2
"SPATA12"	2
"SPATA16"	2
"SPATA18"	2
"SPATA2"	2
"SPATA20"	2
"SPATA22"	2
"SPATA4"	2
"SPATA5L1"	2
"SPATA6"	2
"SPATA8"	2
"SPATC1"	2
"SPATS1"	2
"SPBC25"	2
"SPCS2"	2
"SPDEF"	2
"SPDY1"	2
"SPEN"	2
"SPFH1"	2
"SPFH2"	2
"SPG20"	2
"SPG21"	2
"SPG7"	2
"SPHAR"	2
"SPHK1"	2
"SPHK2"	2
"SPI1"	2
"SPIB"	2
"SPIN"	2
"SPIN1"	2
"SPINK1"	2
"SPINK4"	2
"SPINK7"	2
"SPINLW1"	2
"SPINT1"	2
"SPINT2"	2
"SPN"	2
"SPO11"	2
"SPOCD1"	2
"SPOCK2"	2
"SPON1"	2
"SPOP"	2
"SPP2"	2
"SPPL2A"	2
"SPR"	2
"SPRR1A"	2
"SPRR1B"	2
"SPRR2A"	2
"SPRR2D"	2
"SPRR2E"	2
"SPRR3"	2
"SPRR4"	2
"SPRY1"	2
"SPRY2"	2
"SPRY4"	2
"SPRYD3"	2
"SPSB1"	2
"SPSB2"	2
"SPSB4"	2
"SPTAN1"	2
"SPTB"	2
"SPTBN2"	2
"SPTLC2"	2
"SQLE"	2
"SQRDL"	2
"SQSTM1"	2
"SRC"	2
"SRCRB4D"	2
"SRD5A2"	2
"SRD5A2L"	2
"SREBF1"	2
"SREBF2"	2
"SRGAP1"	2
"SRGAP3"	2
"SRI"	2
"SRM"	2
"SRMS"	2
"SRP54"	2
"SRP68"	2
"SRP72"	2
"SRP9"	2
"SRPK1"	2
"SRPK2"	2
"SRPRB"	2
"SRPX"	2
"SRPX2"	2
"SRRM1"	2
"SRRM2"	2
"SRXN1"	2
"SS18"	2
"SS18L1"	2
"SS18L2"	2
"SSBP1"	2
"SSBP2"	2
"SSBP3"	2
"SSBP4"	2
"SSFA2"	2
"SSH1"	2
"SSH2"	2
"SSH3"	2
"SSNA1"	2
"SSPN"	2
"SSR1"	2
"SSR2"	2
"SSRP1"	2
"SSSCA1"	2
"SST"	2
"SSTR1"	2
"SSTR2"	2
"SSTR3"	2
"SSTR4"	2
"SSTR5"	2
"SSU72"	2
"SSX1"	2
"SSX2"	2
"SSX2IP"	2
"SSX3"	2
"SSX4"	2
"SSX5"	2
"SSX7"	2
"SSX8"	2
"ST13"	2
"ST14"	2
"ST3GAL2"	2
"ST3GAL3"	2
"ST3GAL4"	2
"ST3GAL5"	2
"ST3GAL6"	2
"ST6GAL1"	2
"ST6GAL2"	2
"ST6GALNAC1"	2
"ST6GALNAC2"	2
"ST6GALNAC3"	2
"ST6GALNAC4"	2
"ST6GALNAC5"	2
"ST6GALNAC6"	2
"ST7L"	2
"ST8SIA1"	2
"ST8SIA2"	2
"ST8SIA4"	2
"ST8SIA5"	2
"STAB1"	2
"STAC"	2
"STAC2"	2
"STAC3"	2
"STAG1"	2
"STAG2"	2
"STAM"	2
"STAM2"	2
"STAMBP"	2
"STAMBPL1"	2
"STAP2"	2
"STAR"	2
"STARD13"	2
"STARD3"	2
"STARD3NL"	2
"STARD4"	2
"STARD5"	2
"STARD6"	2
"STARD7"	2
"STARD8"	2
"STAT1"	2
"STAT2"	2
"STAT3"	2
"STAT4"	2
"STAT5A"	2
"STAT5B"	2
"STAT6"	2
"STAU"	2
"STAU2"	2
"STCH"	2
"STEAP1"	2
"STEAP2"	2
"STEAP3"	2
"STEAP4"	2
"STIL"	2
"STIM1"	2
"STIM2"	2
"STIP1"	2
"STK10"	2
"STK17A"	2
"STK17B"	2
"STK19"	2
"STK23"	2
"STK24"	2
"STK25"	2
"STK3"	2
"STK31"	2
"STK32B"	2
"STK32C"	2
"STK35"	2
"STK36"	2
"STK38"	2
"STK39"	2
"STK4"	2
"STK40"	2
"STK6"	2
"STMN1"	2
"STMN3"	2
"STMN4"	2
"STOM"	2
"STOML1"	2
"STOML2"	2
"STOML3"	2
"STON1"	2
"STON2"	2
"STRA13"	2
"STRA6"	2
"STRAP"	2
"STRN"	2
"STRN3"	2
"STRN4"	2
"STS"	2
"STT3A"	2
"STUB1"	2
"STX10"	2
"STX11"	2
"STX16"	2
"STX17"	2
"STX18"	2
"STX1B2"	2
"STX3A"	2
"STX4A"	2
"STX5A"	2
"STXBP1"	2
"STXBP2"	2
"STXBP3"	2
"STXBP5"	2
"STYK1"	2
"STYX"	2
"STYXL1"	2
"SUB1"	2
"SUCLA2"	2
"SUFU"	2
"SUGT1"	2
"SUHW1"	2
"SUHW3"	2
"SULF1"	2
"SULF2"	2
"SULT1A1"	2
"SULT1A2"	2
"SULT1A3"	2
"SULT1B1"	2
"SULT1C2"	2
"SULT2B1"	2
"SULT4A1"	2
"SUMF1"	2
"SUMF2"	2
"SUMO1"	2
"SUMO2"	2
"SUMO3"	2
"SUOX"	2
"SUPT16H"	2
"SUPT3H"	2
"SUPT5H"	2
"SUPT7L"	2
"SUPV3L1"	2
"SURB7"	2
"SURF1"	2
"SURF5"	2
"SURF6"	2
"SUSD1"	2
"SUSD2"	2
"SUSD3"	2
"SUV39H2"	2
"SUZ12"	2
"SV2B"	2
"SVIL"	2
"SWAP70"	2
"SYAP1"	2
"SYCE1"	2
"SYCP1"	2
"SYCP2"	2
"SYCP3"	2
"SYDE1"	2
"SYF2"	2
"SYN1"	2
"SYN2"	2
"SYN3"	2
"SYNC1"	2
"SYNCRIP"	2
"SYNE1"	2
"SYNE2"	2
"SYNGR1"	2
"SYNGR2"	2
"SYNJ2"	2
"SYNJ2BP"	2
"SYNPO"	2
"SYNPO2"	2
"SYNPO2L"	2
"SYP"	2
"SYPL1"	2
"SYT10"	2
"SYT11"	2
"SYT12"	2
"SYT17"	2
"SYT2"	2
"SYT3"	2
"SYT4"	2
"SYT5"	2
"SYT6"	2
"SYT7"	2
"SYT8"	2
"SYT9"	2
"SYTL4"	2
"SYVN1"	2
"TA-PP2C"	2
"TAAR6"	2
"TAB3"	2
"TAC1"	2
"TAC3"	2
"TACC1"	2
"TACC2"	2
"TACC3"	2
"TACR1"	2
"TACR2"	2
"TACR3"	2
"TACSTD1"	2
"TACSTD2"	2
"TADA1L"	2
"TADA3L"	2
"TAF1"	2
"TAF10"	2
"TAF11"	2
"TAF12"	2
"TAF13"	2
"TAF15"	2
"TAF1A"	2
"TAF1B"	2
"TAF1C"	2
"TAF2"	2
"TAF5"	2
"TAF6"	2
"TAF6L"	2
"TAF7"	2
"TAGAP"	2
"TAGLN"	2
"TAGLN2"	2
"TAIP-2"	2
"TAL1"	2
"TAL2"	2
"TALDO1"	2
"TAOK2"	2
"TAOK3"	2
"TAP1"	2
"TAP2"	2
"TAPBP"	2
"TAPBPL"	2
"TARBP1"	2
"TARBP2"	2
"TARDBP"	2
"TARS"	2
"TARSL1"	2
"TARSL2"	2
"TAS1R2"	2
"TAS2R1"	2
"TAS2R3"	2
"TAS2R38"	2
"TAS2R48"	2
"TAS2R49"	2
"TAS2R5"	2
"TAS2R60"	2
"TAS2R9"	2
"TASP1"	2
"TATDN2"	2
"TAX1BP1"	2
"TAX1BP3"	2
"TBC1D1"	2
"TBC1D10A"	2
"TBC1D10B"	2
"TBC1D10C"	2
"TBC1D13"	2
"TBC1D14"	2
"TBC1D16"	2
"TBC1D17"	2
"TBC1D19"	2
"TBC1D21"	2
"TBC1D23"	2
"TBC1D3"	2
"TBC1D3C"	2
"TBC1D4"	2
"TBC1D5"	2
"TBC1D7"	2
"TBC1D8"	2
"TBCA"	2
"TBCC"	2
"TBCD"	2
"TBK1"	2
"TBL1X"	2
"TBL2"	2
"TBL3"	2
"TBP"	2
"TBPIP"	2
"TBPL1"	2
"TBPL2"	2
"TBR1"	2
"TBRG1"	2
"TBRG4"	2
"TBX1"	2
"TBX10"	2
"TBX19"	2
"TBX2"	2
"TBX20"	2
"TBX21"	2
"TBX22"	2
"TBX3"	2
"TBX4"	2
"TBX5"	2
"TBX6"	2
"TBXA2R"	2
"TCAP"	2
"TCEA1"	2
"TCEA2"	2
"TCEAL3"	2
"TCEAL7"	2
"TCEB1"	2
"TCEB2"	2
"TCEB3"	2
"TCEB3B"	2
"TCERG1"	2
"TCERG1L"	2
"TCF1"	2
"TCF12"	2
"TCF15"	2
"TCF2"	2
"TCF20"	2
"TCF21"	2
"TCF3"	2
"TCF4"	2
"TCF7"	2
"TCF7L2"	2
"TCF8"	2
"TCFL5"	2
"TCHP"	2
"TCIRG1"	2
"TCL1A"	2
"TCL1B"	2
"TCN1"	2
"TCN2"	2
"TCOF1"	2
"TCP1"	2
"TCP10"	2
"TCP11"	2
"TCP11L1"	2
"TCP11L2"	2
"TCTE3"	2
"TCTEX1D1"	2
"TDG"	2
"TDGF1"	2
"TDP1"	2
"TDRD5"	2
"TDRD7"	2
"TDRD9"	2
"TEAD1"	2
"TEAD2"	2
"TEAD4"	2
"TEB1"	2
"TECTA"	2
"TEF"	2
"TEGT"	2
"TEK"	2
"TEKT1"	2
"TEKT2"	2
"TEKT3"	2
"TENC1"	2
"TEP1"	2
"TEPP"	2
"TERC"	2
"TERF1"	2
"TERF2"	2
"TERT"	2
"TES"	2
"TESC"	2
"TESK1"	2
"TESK2"	2
"TESSP1"	2
"TETRAN"	2
"TEX101"	2
"TEX13B"	2
"TEX15"	2
"TEX2"	2
"TEX261"	2
"TEX264"	2
"TF"	2
"TFAM"	2
"TFAP2A"	2
"TFAP2B"	2
"TFAP2C"	2
"TFAP2D"	2
"TFAP2E"	2
"TFAP4"	2
"TFCP2"	2
"TFDP1"	2
"TFE3"	2
"TFEB"	2
"TFEC"	2
"TFF1"	2
"TFF2"	2
"TFF3"	2
"TFG"	2
"TFPI"	2
"TFPT"	2
"TFR2"	2
"TFRC"	2
"TGFA"	2
"TGFB1"	2
"TGFB1I1"	2
"TGFB2"	2
"TGFB3"	2
"TGFBI"	2
"TGFBR3"	2
"TGFBRAP1"	2
"TGIF"	2
"TGIF2"	2
"TGIF2LX"	2
"TGM1"	2
"TGM4"	2
"TGM5"	2
"TGOLN2"	2
"TH"	2
"THAP10"	2
"THAP11"	2
"THAP2"	2
"THAP6"	2
"THAP7"	2
"THAP9"	2
"THBD"	2
"THBS2"	2
"THBS3"	2
"THBS4"	2
"THEDC1"	2
"THEM4"	2
"THEM5"	2
"THEX1"	2
"THOC1"	2
"THOC3"	2
"THOP1"	2
"THPO"	2
"THRA"	2
"THRAP2"	2
"THRAP3"	2
"THRAP4"	2
"THRAP5"	2
"THRAP6"	2
"THRSP"	2
"THSD1"	2
"THSD3"	2
"THSD4"	2
"THUMPD2"	2
"THUMPD3"	2
"THY1"	2
"TIAF1"	2
"TIAL1"	2
"TIAM1"	2
"TIAM2"	2
"TICAM1"	2
"TIGA1"	2
"TIGD1"	2
"TIGD2"	2
"TIGD3"	2
"TIGD5"	2
"TIGD6"	2
"TIGD7"	2
"TIMELESS"	2
"TIMM10"	2
"TIMM13"	2
"TIMM23"	2
"TIMM44"	2
"TIMM8A"	2
"TIMM8B"	2
"TIMM9"	2
"TIMP1"	2
"TIMP2"	2
"TIMP4"	2
"TINAG"	2
"TINAGL1"	2
"TINF2"	2
"TIP39"	2
"TIPARP"	2
"TIRAP"	2
"TITF1"	2
"TJP1"	2
"TJP3"	2
"TK1"	2
"TKT"	2
"TKTL2"	2
"TLCD1"	2
"TLE2"	2
"TLE3"	2
"TLE4"	2
"TLE6"	2
"TLK1"	2
"TLK2"	2
"TLL1"	2
"TLL2"	2
"TLOC1"	2
"TLR10"	2
"TLR2"	2
"TLR4"	2
"TLR6"	2
"TLR7"	2
"TLR8"	2
"TLR9"	2
"TLX1"	2
"TLX2"	2
"TLX3"	2
"TM2D2"	2
"TM2D3"	2
"TM4SF1"	2
"TM4SF19"	2
"TM4SF4"	2
"TM6SF1"	2
"TM7SF2"	2
"TM7SF3"	2
"TM9SF1"	2
"TM9SF2"	2
"TM9SF4"	2
"TMBIM1"	2
"TMC2"	2
"TMC4"	2
"TMC5"	2
"TMC6"	2
"TMC7"	2
"TMC8"	2
"TMCC1"	2
"TMCC2"	2
"TMCO1"	2
"TMCO3"	2
"TMCO4"	2
"TMCO5"	2
"TMED1"	2
"TMED2"	2
"TMED3"	2
"TMED4"	2
"TMED5"	2
"TMED6"	2
"TMED7"	2
"TMED9"	2
"TMEFF1"	2
"TMEFF2"	2
"TMEM1"	2
"TMEM100"	2
"TMEM101"	2
"TMEM102"	2
"TMEM103"	2
"TMEM105"	2
"TMEM106B"	2
"TMEM107"	2
"TMEM109"	2
"TMEM110"	2
"TMEM111"	2
"TMEM117"	2
"TMEM118"	2
"TMEM119"	2
"TMEM121"	2
"TMEM125"	2
"TMEM126A"	2
"TMEM126B"	2
"TMEM127"	2
"TMEM129"	2
"TMEM14B"	2
"TMEM15"	2
"TMEM16G"	2
"TMEM16K"	2
"TMEM17"	2
"TMEM2"	2
"TMEM20"	2
"TMEM22"	2
"TMEM23"	2
"TMEM24"	2
"TMEM25"	2
"TMEM27"	2
"TMEM30A"	2
"TMEM33"	2
"TMEM34"	2
"TMEM35"	2
"TMEM38A"	2
"TMEM38B"	2
"TMEM39A"	2
"TMEM39B"	2
"TMEM40"	2
"TMEM41A"	2
"TMEM44"	2
"TMEM45A"	2
"TMEM45B"	2
"TMEM47"	2
"TMEM48"	2
"TMEM5"	2
"TMEM50B"	2
"TMEM51"	2
"TMEM53"	2
"TMEM55A"	2
"TMEM55B"	2
"TMEM56"	2
"TMEM58"	2
"TMEM59"	2
"TMEM60"	2
"TMEM61"	2
"TMEM63A"	2
"TMEM65"	2
"TMEM66"	2
"TMEM67"	2
"TMEM68"	2
"TMEM70"	2
"TMEM71"	2
"TMEM74"	2
"TMEM79"	2
"TMEM80"	2
"TMEM84"	2
"TMEM85"	2
"TMEM86B"	2
"TMEM88"	2
"TMEM9"	2
"TMEM92"	2
"TMEM97"	2
"TMEM98"	2
"TMEM9B"	2
"TMEPAI"	2
"TMF1"	2
"TMLHE"	2
"TMOD1"	2
"TMOD2"	2
"TMOD3"	2
"TMOD4"	2
"TMPO"	2
"TMPRSS11B"	2
"TMPRSS11F"	2
"TMPRSS2"	2
"TMPRSS3"	2
"TMPRSS6"	2
"TMSB10"	2
"TMSL3"	2
"TMTC2"	2
"TMTC3"	2
"TMTC4"	2
"TNC"	2
"TNF"	2
"TNFAIP1"	2
"TNFAIP2"	2
"TNFAIP3"	2
"TNFAIP8"	2
"TNFAIP8L1"	2
"TNFAIP8L2"	2
"TNFRSF10A"	2
"TNFRSF10B"	2
"TNFRSF11A"	2
"TNFRSF11B"	2
"TNFRSF12A"	2
"TNFRSF13B"	2
"TNFRSF14"	2
"TNFRSF17"	2
"TNFRSF18"	2
"TNFRSF19"	2
"TNFRSF19L"	2
"TNFRSF1B"	2
"TNFRSF21"	2
"TNFRSF25"	2
"TNFRSF4"	2
"TNFRSF7"	2
"TNFRSF8"	2
"TNFRSF9"	2
"TNFSF10"	2
"TNFSF11"	2
"TNFSF12"	2
"TNFSF13B"	2
"TNFSF14"	2
"TNFSF15"	2
"TNFSF18"	2
"TNFSF4"	2
"TNFSF7"	2
"TNFSF8"	2
"TNFSF9"	2
"TNIP1"	2
"TNIP2"	2
"TNK1"	2
"TNK2"	2
"TNKS"	2
"TNKS1BP1"	2
"TNKS2"	2
"TNNC1"	2
"TNNC2"	2
"TNNI1"	2
"TNNI2"	2
"TNNI3"	2
"TNNT1"	2
"TNNT2"	2
"TNP1"	2
"TNP2"	2
"TNPO1"	2
"TNRC15"	2
"TNRC4"	2
"TNRC5"	2
"TNS1"	2
"TNS3"	2
"TNS4"	2
"TNXB"	2
"TOB1"	2
"TOB2"	2
"TOE1"	2
"TOLLIP"	2
"TOM1"	2
"TOM1L1"	2
"TOMM20"	2
"TOMM34"	2
"TOMM40"	2
"TOMM40L"	2
"TOMM7"	2
"TOMM70A"	2
"TOP1"	2
"TOP1MT"	2
"TOP2A"	2
"TOP2B"	2
"TOP3B"	2
"TOPBP1"	2
"TOPORS"	2
"TOR1A"	2
"TOR1AIP1"	2
"TOR1AIP2"	2
"TOR1B"	2
"TOR3A"	2
"TP53"	2
"TP53BP1"	2
"TP53BP2"	2
"TP53I11"	2
"TP53I3"	2
"TP53INP1"	2
"TP53INP2"	2
"TP53TG3"	2
"TP73L"	2
"TPARL"	2
"TPBG"	2
"TPCN2"	2
"TPD52"	2
"TPD52L2"	2
"TPI1"	2
"TPK1"	2
"TPM1"	2
"TPM2"	2
"TPM3"	2
"TPM4"	2
"TPMT"	2
"TPO"	2
"TPP1"	2
"TPR"	2
"TPRKB"	2
"TPSAB1"	2
"TPSD1"	2
"TPSG1"	2
"TPST1"	2
"TPT1"	2
"TPTE"	2
"TPX2"	2
"TRADD"	2
"TRAF1"	2
"TRAF2"	2
"TRAF3"	2
"TRAF3IP2"	2
"TRAF4"	2
"TRAF5"	2
"TRAF6"	2
"TRAF7"	2
"TRAFD1"	2
"TRAIP"	2
"TRAK1"	2
"TRAM1"	2
"TRAM1L1"	2
"TRAM2"	2
"TRAP1"	2
"TRAPPC1"	2
"TRAPPC2"	2
"TRAPPC3"	2
"TRAPPC4"	2
"TRAPPC6A"	2
"TRAPPC6B"	2
"TRDN"	2
"TREM2"	2
"TREML1"	2
"TREML2"	2
"TRERF1"	2
"TREX1"	2
"TRFP"	2
"TRH"	2
"TRHDE"	2
"TRHR"	2
"TRIAD3"	2
"TRIAP1"	2
"TRIB2"	2
"TRIB3"	2
"TRIM14"	2
"TRIM15"	2
"TRIM16"	2
"TRIM17"	2
"TRIM2"	2
"TRIM21"	2
"TRIM23"	2
"TRIM24"	2
"TRIM25"	2
"TRIM26"	2
"TRIM28"	2
"TRIM29"	2
"TRIM3"	2
"TRIM31"	2
"TRIM33"	2
"TRIM35"	2
"TRIM36"	2
"TRIM38"	2
"TRIM4"	2
"TRIM40"	2
"TRIM41"	2
"TRIM42"	2
"TRIM43"	2
"TRIM45"	2
"TRIM49"	2
"TRIM52"	2
"TRIM54"	2
"TRIM58"	2
"TRIM59"	2
"TRIM60"	2
"TRIM62"	2
"TRIM63"	2
"TRIM65"	2
"TRIM7"	2
"TRIM8"	2
"TRIM9"	2
"TRIO"	2
"TRIP10"	2
"TRIP11"	2
"TRIP13"	2
"TRIP4"	2
"TRMT1"	2
"TRMT12"	2
"TRMU"	2
"TRNT1"	2
"TROAP"	2
"TRPA1"	2
"TRPC1"	2
"TRPC3"	2
"TRPC4"	2
"TRPC4AP"	2
"TRPC5"	2
"TRPC6"	2
"TRPM1"	2
"TRPM2"	2
"TRPM3"	2
"TRPM4"	2
"TRPM5"	2
"TRPM6"	2
"TRPS1"	2
"TRPV3"	2
"TRPV4"	2
"TRPV5"	2
"TRPV6"	2
"TRRAP"	2
"TRSPAP1"	2
"TRUB1"	2
"TRUB2"	2
"TRY1"	2
"TSC1"	2
"TSC2"	2
"TSC22D1"	2
"TSC22D2"	2
"TSC22D3"	2
"TSC22D4"	2
"TSCOT"	2
"TSEN2"	2
"TSEN54"	2
"TSFM"	2
"TSG101"	2
"TSGA13"	2
"TSGA14"	2
"TSGA2"	2
"TSHR"	2
"TSKS"	2
"TSLP"	2
"TSN"	2
"TSNARE1"	2
"TSNAX"	2
"TSNAXIP1"	2
"TSP50"	2
"TSPAN1"	2
"TSPAN12"	2
"TSPAN13"	2
"TSPAN14"	2
"TSPAN15"	2
"TSPAN16"	2
"TSPAN18"	2
"TSPAN2"	2
"TSPAN3"	2
"TSPAN31"	2
"TSPAN32"	2
"TSPAN33"	2
"TSPAN4"	2
"TSPAN5"	2
"TSPAN7"	2
"TSPAN8"	2
"TSPAN9"	2
"TSPYL1"	2
"TSPYL2"	2
"TSPYL4"	2
"TSPYL5"	2
"TSR1"	2
"TSRC1"	2
"TSSC1"	2
"TSSK1"	2
"TSSK2"	2
"TSSK3"	2
"TSSK4"	2
"TSTA3"	2
"TTC1"	2
"TTC10"	2
"TTC12"	2
"TTC13"	2
"TTC14"	2
"TTC16"	2
"TTC18"	2
"TTC19"	2
"TTC22"	2
"TTC4"	2
"TTC5"	2
"TTC8"	2
"TTC9C"	2
"TTF1"	2
"TTF2"	2
"TTK"	2
"TTL"	2
"TTLL11"	2
"TTLL12"	2
"TTLL2"	2
"TTLL3"	2
"TTLL4"	2
"TTLL6"	2
"TTLL7"	2
"TTPA"	2
"TTR"	2
"TTRAP"	2
"TTYH1"	2
"TTYH2"	2
"TUB"	2
"TUBA1"	2
"TUBA2"	2
"TUBA3"	2
"TUBA6"	2
"TUBA8"	2
"TUBB"	2
"TUBB1"	2
"TUBB2A"	2
"TUBB2B"	2
"TUBB2C"	2
"TUBB3"	2
"TUBB4"	2
"TUBB6"	2
"TUBB8"	2
"TUBD1"	2
"TUBE1"	2
"TUBGCP2"	2
"TUBGCP5"	2
"TUBGCP6"	2
"TUFM"	2
"TUFT1"	2
"TUG1"	2
"TULP1"	2
"TULP2"	2
"TULP3"	2
"TUSC2"	2
"TUSC3"	2
"TUSC4"	2
"TWSG1"	2
"TXK"	2
"TXLNA"	2
"TXN"	2
"TXN2"	2
"TXNDC"	2
"TXNDC12"	2
"TXNDC2"	2
"TXNDC3"	2
"TXNDC5"	2
"TXNDC6"	2
"TXNDC9"	2
"TXNIP"	2
"TXNL1"	2
"TXNL2"	2
"TXNL4A"	2
"TXNL4B"	2
"TXNL5"	2
"TXNL6"	2
"TXNRD1"	2
"TXNRD2"	2
"TYK2"	2
"TYMS"	2
"TYRO3"	2
"TYROBP"	2
"U1SNRNPBP"	2
"U2AF1"	2
"U2AF1L2"	2
"U2AF2"	2
"UAP1"	2
"UAP1L1"	2
"UBA2"	2
"UBA52"	2
"UBADC1"	2
"UBAP2"	2
"UBASH3A"	2
"UBB"	2
"UBC"	2
"UBD"	2
"UBE1"	2
"UBE1C"	2
"UBE1DC1"	2
"UBE1L"	2
"UBE1L2"	2
"UBE2A"	2
"UBE2B"	2
"UBE2C"	2
"UBE2D1"	2
"UBE2D2"	2
"UBE2D3"	2
"UBE2D4"	2
"UBE2E1"	2
"UBE2E2"	2
"UBE2E3"	2
"UBE2F"	2
"UBE2G2"	2
"UBE2H"	2
"UBE2I"	2
"UBE2J1"	2
"UBE2J2"	2
"UBE2L3"	2
"UBE2L6"	2
"UBE2M"	2
"UBE2N"	2
"UBE2Q1"	2
"UBE2R2"	2
"UBE2S"	2
"UBE2T"	2
"UBE2U"	2
"UBE2V2"	2
"UBE3B"	2
"UBE3C"	2
"UBE4A"	2
"UBL3"	2
"UBL4A"	2
"UBL4B"	2
"UBL5"	2
"UBL7"	2
"UBLCP1"	2
"UBP1"	2
"UBPH"	2
"UBQLN1"	2
"UBQLN2"	2
"UBQLN4"	2
"UBR1"	2
"UBR2"	2
"UBTD1"	2
"UBTF"	2
"UBXD2"	2
"UBXD3"	2
"UBXD4"	2
"UBXD6"	2
"UCHL1"	2
"UCHL3"	2
"UCHL5"	2
"UCK1"	2
"UCK2"	2
"UCKL1"	2
"UCN"	2
"UCN2"	2
"UCN3"	2
"UCP2"	2
"UCP3"	2
"UFD1L"	2
"UFM1"	2
"UGCGL1"	2
"UGCGL2"	2
"UGP2"	2
"UGT1A1"	2
"UGT1A10"	2
"UGT1A3"	2
"UGT1A6"	2
"UGT1A7"	2
"UGT2B17"	2
"UGT2B4"	2
"UGT3A1"	2
"UHMK1"	2
"UHRF1"	2
"UHRF2"	2
"ULBP1"	2
"ULBP2"	2
"ULBP3"	2
"ULK1"	2
"ULK2"	2
"UMOD"	2
"UMPS"	2
"UNC119"	2
"UNC13B"	2
"UNC13D"	2
"UNC45A"	2
"UNC45B"	2
"UNC50"	2
"UNC5A"	2
"UNC5B"	2
"UNC5C"	2
"UNG"	2
"UNG2"	2
"UNKL"	2
"UNQ2446"	2
"UNQ2541"	2
"UNQ3033"	2
"UNQ3045"	2
"UNQ467"	2
"UNQ473"	2
"UNQ5810"	2
"UNQ689"	2
"UNQ739"	2
"UNQ830"	2
"UNQ9217"	2
"UNQ9391"	2
"UNQ9433"	2
"UNQ9438"	2
"UPB1"	2
"UPF2"	2
"UPF3A"	2
"UPF3B"	2
"UPK1A"	2
"UPK1B"	2
"UPK2"	2
"UPK3A"	2
"UPK3B"	2
"UPP1"	2
"UQCR"	2
"UQCRB"	2
"UQCRC1"	2
"UQCRC2"	2
"UQCRFS1"	2
"URB"	2
"UROC1"	2
"UROD"	2
"UROS"	2
"URP2"	2
"USF1"	2
"USF2"	2
"USH2A"	2
"USMG5"	2
"USP10"	2
"USP11"	2
"USP13"	2
"USP16"	2
"USP18"	2
"USP2"	2
"USP20"	2
"USP25"	2
"USP29"	2
"USP30"	2
"USP32"	2
"USP33"	2
"USP38"	2
"USP4"	2
"USP44"	2
"USP48"	2
"USP49"	2
"USP5"	2
"USP51"	2
"USP52"	2
"USP54"	2
"USP6"	2
"USP6NL"	2
"USP7"	2
"USP8"	2
"USPL1"	2
"UST"	2
"UTF1"	2
